datetime,abe,max,min,fec,vwapd,mme9,mme34,mma200,hig10,low10
1/9/19 13:25,94125,94150,93975,94065,93480.66,93994.42,93686.16,92563.95,94135,93560
1/9/19 13:20,94045,94135,94040,94120,93467.12,93976.77,93663.2,92554.5,94085,93560
1/9/19 13:15,94005,94085,93940,94045,93453.92,93940.97,93635.51,92544.88,94080,93560
1/9/19 13:10,94000,94080,93990,94005,93441.94,93914.96,93610.69,92536.67,94055,93560
1/9/19 13:05,94020,94055,93930,94000,93430.02,93892.45,93586.79,92528.23,94035,93530
1/9/19 13:00,93920,94035,93885,94015,93417.03,93865.57,93561.74,92518.9,94005,93430
1/9/19 12:55,93990,93995,93840,93925,93403.83,93828.21,93534.27,92509.27,94005,93370
1/9/19 12:50,93795,94005,93785,93990,93392.99,93804.02,93510.59,92499.8,93975,93320
1/9/19 12:45,93840,93880,93700,93795,93377.42,93757.52,93481.54,92489.3,93975,93275
1/9/19 12:40,93810,93860,93695,93835,93366.29,93748.14,93462.54,92480.2,93975,93230
1/9/19 12:35,93875,93975,93805,93810,93350.54,93726.43,93439.97,92470.88,93895,93200
1/9/19 12:30,93650,93895,93650,93875,93326.52,93705.54,93417.54,92461.55,93830,93050
1/9/19 12:25,93710,93765,93615,93650,93307.73,93663.17,93389.81,92452.35,93830,93050
1/9/19 12:20,93620,93735,93600,93710,93301.11,93666.46,93374.05,92444.4,93830,92975
1/9/19 12:15,93725,93760,93610,93620,93293.7,93655.58,93353.69,92436.6,93830,92855
1/9/19 12:10,93745,93830,93695,93730,93285.41,93664.47,93337.55,92429.27,93800,92835
1/9/19 12:05,93640,93750,93635,93745,93270.87,93648.09,93313.76,92421.35,93800,92835
1/9/19 12:00,93670,93670,93560,93640,93261.25,93623.86,93287.63,92413.8,93800,92835
1/9/19 11:55,93755,93785,93645,93665,93250.8,93619.83,93266.27,92406.13,93800,92835
1/9/19 11:50,93735,93765,93675,93760,93239.57,93608.54,93242.1,92398.08,93800,92835
1/9/19 11:45,93675,93800,93655,93735,93229.91,93570.67,93210.71,92390.38,93770,92835
1/9/19 11:40,93645,93740,93620,93675,93216.17,93529.59,93178.94,92382.38,93770,92835
1/9/19 11:35,93685,93715,93620,93640,93205.09,93493.23,93148.88,92375.08,93770,92835
1/9/19 11:30,93590,93770,93575,93685,93191.98,93456.54,93119.11,92368.4,93680,92835
1/9/19 11:25,93560,93680,93530,93590,93165.01,93399.42,93084.81,92361.67,93560,92835
1/9/19 11:20,93480,93560,93430,93555,93141.9,93351.78,93054.2,92355.92,93500,92835
1/9/19 11:15,93460,93500,93370,93485,93127.59,93300.98,93023.84,92351.02,93500,92835
1/9/19 11:10,93345,93500,93320,93455,93115.28,93254.97,92995.9,92346.13,93415,92835
1/9/19 11:05,93325,93360,93275,93345,93098.19,93204.96,92968.07,92340.08,93415,92835
1/9/19 11:00,93280,93415,93230,93325,93090.04,93169.95,92945.23,92334.45,93340,92835
1/9/19 10:55,93240,93340,93200,93280,93072.29,93131.19,92922.21,92329.67,93260,92835
1/9/19 10:50,93115,93260,93050,93240,93057.55,93093.98,92900.52,92325.5,93230,92835
1/9/19 10:45,93180,93230,93085,93110,93051.63,93057.48,92879.95,92322.27,93225,92835
1/9/19 10:40,92990,93215,92975,93180,93044.47,93044.36,92866,92319.88,93290,92835
1/9/19 10:35,92880,93030,92855,92995,93037.27,93010.45,92846.97,92317.3,93290,92565
1/9/19 10:30,93015,93045,92835,92880,93043.08,93014.31,92838,92315.6,93290,92565
1/9/19 10:25,93035,93070,92965,93020,93055.8,93047.89,92835.45,92314.45,93290,92565
1/9/19 10:20,92955,93115,92925,93035,93058.2,93054.87,92824.27,92313.25,93290,92565
1/9/19 10:15,93035,93035,92835,92950,93061.84,93059.84,92811.49,92312.02,93290,92520
1/9/19 10:10,93020,93065,92925,93035,93086.24,93087.3,92803.1,92311.5,93290,92415
1/9/19 10:05,93140,93140,93010,93010,93102.5,93100.37,92789.05,92310.4,93290,92390
1/9/19 10:00,93200,93220,93125,93135,93109.55,93122.96,92775.66,92309.38,93290,92340
1/9/19 9:55,93170,93225,93155,93205,93102.76,93119.95,92753.88,92308,93290,92310
1/9/19 9:50,93270,93290,93155,93170,93096.91,93098.7,92726.53,92306.73,93280,92210
1/9/19 9:45,93225,93280,93190,93270,93083.91,93080.87,92699.66,92305.8,93230,92210
1/9/19 9:40,93090,93230,93075,93230,93065.05,93033.59,92665.09,92304.75,93160,92210
1/9/19 9:35,93070,93095,93060,93090,93046.95,92984.48,92630.85,92303.05,93160,92210
1/9/19 9:30,93100,93125,93040,93065,93045.6,92958.11,92603.02,92302.17,93160,92210
1/9/19 9:25,93125,93150,93055,93095,93041.83,92931.39,92575.02,92301.7,93160,92210
1/9/19 9:20,93030,93140,93010,93130,93033.73,92890.48,92543.51,92300.98,93160,92210
1/9/19 9:15,93010,93045,92970,93030,93020.87,92830.6,92507.96,92299.6,93160,92210
1/9/19 9:10,92990,93045,92980,93010,93023.64,92780.75,92476.32,92298.67,93160,92210
1/9/19 9:05,92990,93020,92935,92995,93027.94,92723.44,92443.98,92297.45,93160,92210
1/9/19 9:00,93090,93160,92965,93000,93060.65,92655.55,92410.58,92295.73,92715,92210
1/8/19 18:05,92680,92700,92565,92660,92169.9,92569.44,92374.85,92294.2,92715,92175
1/8/19 18:00,92645,92715,92640,92675,92168.31,92546.8,92357.57,92294.42,92685,92115
1/8/19 17:55,92635,92685,92580,92650,92166.72,92514.75,92338.33,92294.83,92645,92115
1/8/19 17:50,92605,92645,92565,92635,92164.33,92480.94,92319.44,92295.4,92645,92105
1/8/19 17:45,92545,92645,92520,92600,92163.11,92442.42,92300.31,92295.95,92590,92105
1/8/19 17:40,92455,92590,92415,92540,92160.89,92403.03,92282.15,92296.48,92480,92105
1/8/19 17:35,92405,92480,92390,92455,92158.57,92368.79,92266.52,92296.58,92480,92105
1/8/19 17:30,92365,92445,92340,92405,92157.47,92347.23,92255.1,92296.38,92480,92105
1/8/19 17:25,92325,92405,92310,92370,92156.5,92332.79,92246.02,92296.35,92480,92105
1/8/19 17:20,92265,92335,92210,92325,92155.23,92323.48,92238.5,92296.5,92480,92105
1/8/19 17:15,92315,92375,92245,92265,92154.41,92323.11,92233.26,92296.58,92480,92105
1/8/19 17:10,92375,92380,92270,92320,92153.45,92337.64,92231.34,92296.58,92480,92105
1/8/19 17:05,92380,92425,92340,92375,92152.54,92342.05,92225.96,92296.15,92480,92105
1/8/19 17:00,92325,92435,92265,92375,92151.39,92333.81,92216.93,92295.98,92480,92105
1/8/19 16:55,92420,92480,92315,92320,92149.73,92323.52,92207.35,92295.63,92425,92105
1/8/19 16:50,92345,92425,92305,92420,92147.61,92324.39,92200.52,92296.58,92425,92105
1/8/19 16:45,92385,92405,92260,92345,92146.11,92300.48,92187.22,92296.77,92425,92070
1/8/19 16:40,92360,92425,92325,92385,92144.71,92289.36,92177.66,92297.48,92415,92030
1/8/19 16:35,92310,92415,92280,92360,92143.18,92265.45,92165.09,92298.35,92430,91905
1/8/19 16:30,92280,92335,92240,92315,92140.86,92241.8,92153.28,92298.65,92485,91810
1/8/19 16:25,92195,92295,92175,92280,92140,92223.51,92143.48,92297.95,92485,91780
1/8/19 16:20,92175,92270,92115,92190,92139.34,92209.38,92135.2,92298.75,92485,91710
1/8/19 16:15,92215,92340,92145,92175,92138.82,92214.23,92131.88,92299.45,92485,91605
1/8/19 16:10,92165,92260,92105,92210,92137.51,92224.03,92129.27,92300.13,92485,91605
1/8/19 16:05,92210,92220,92135,92165,92137.21,92227.54,92124.38,92300.7,92485,91605
1/8/19 16:00,92240,92280,92185,92210,92136.91,92243.17,92121.92,92301.42,92485,91605
1/8/19 15:55,92205,92285,92165,92235,92136.18,92251.47,92116.59,92301.85,92485,91605
1/8/19 15:50,92230,92295,92180,92205,92135.32,92255.59,92109.41,92301.92,92485,91605
1/8/19 15:45,92400,92430,92225,92230,92134.3,92268.23,92103.61,92302.45,92485,91605
1/8/19 15:40,92390,92485,92350,92400,92131.99,92277.8,92095.95,92305.05,92450,91605
1/8/19 15:35,92365,92415,92300,92390,92128.85,92247.25,92077.52,92306.73,92450,91570
1/8/19 15:30,92365,92450,92300,92370,92126.63,92211.56,92058.58,92307.95,92390,91570
1/8/19 15:25,92280,92390,92220,92365,92122.52,92171.95,92039.7,92309.38,92350,91570
1/8/19 15:20,92335,92345,92180,92285,92119.63,92123.7,92019.99,92311.05,92350,91570
1/8/19 15:15,92240,92350,92210,92330,92117.85,92083.37,92003.93,92311.38,92250,91570
1/8/19 15:10,92155,92250,92145,92235,92115.38,92021.71,91984.17,92311.85,92165,91570
1/8/19 15:05,92130,92165,92070,92150,92114.43,91968.39,91968.97,92312,92140,91570
1/8/19 15:00,92045,92140,92030,92125,92114.34,91922.98,91958,92313.52,92080,91570
1/8/19 14:55,91905,92080,91905,92045,92114.68,91872.48,91947.88,92315.17,91975,91570
1/8/19 14:50,91840,91925,91810,91905,92116.53,91829.36,91941.99,92317.63,91975,91570
1/8/19 14:45,91785,91885,91780,91840,92118.77,91810.45,91944.23,92320.4,91975,91570
1/8/19 14:40,91710,91860,91710,91790,92121.73,91803.05,91950.55,92322.4,91975,91570
1/8/19 14:35,91675,91770,91605,91710,92125.89,91806.32,91960.29,92324.58,91975,91570
1/8/19 14:30,91840,91850,91620,91670,92132.48,91830.4,91975.46,92328.35,91980,91570
1/8/19 14:25,91890,91935,91830,91835,92139.8,91870.5,91993.98,92331.83,91980,91570
1/8/19 14:20,91945,91965,91790,91890,92142.23,91879.38,92003.61,92334.95,92025,91570
1/8/19 14:15,91845,91975,91820,91940,92146.37,91876.72,92010.49,92338.15,92040,91570
1/8/19 14:10,91930,91935,91780,91845,92150.1,91860.9,92014.77,92341.27,92160,91570
1/8/19 14:05,91830,91955,91825,91930,92155.29,91864.88,92025.05,92345.33,92190,91570
1/8/19 14:00,91720,91835,91700,91825,92159.03,91848.59,92030.81,92348.05,92375,91570
1/8/19 13:55,91605,91740,91570,91725,92165.91,91854.49,92043.29,92351.6,92455,91585
1/8/19 13:50,91730,91765,91585,91610,92176.47,91886.87,92062.58,92356.8,92455,91655
1/8/19 13:45,91835,91850,91655,91730,92187.2,91956.09,92090.01,92362.83,92455,91775
1/8/19 13:40,91970,91980,91800,91835,92200.91,92012.61,92111.83,92367.58,92455,91775
1/8/19 13:35,91885,91975,91795,91975,92207.86,92057.02,92128.61,92372.2,92455,91775
1/8/19 13:30,91970,92025,91775,91880,92214.73,92077.52,92137.92,92376.27,92455,91830
1/8/19 13:25,92020,92040,91945,91975,92224.49,92126.89,92153.55,92380.45,92455,91830
1/8/19 13:20,92100,92160,91960,92025,92229.95,92164.86,92164.38,92384.27,92455,91830
1/8/19 13:15,92185,92190,92090,92100,92235.07,92199.82,92172.82,92387.95,92455,91790
1/8/19 13:10,92360,92375,92135,92190,92237.3,92224.77,92177.23,92390.58,92455,91735
1/8/19 13:05,92360,92455,92330,92365,92237.13,92233.47,92176.46,92392.45,92375,91735
1/8/19 13:00,92280,92375,92250,92360,92233.2,92200.59,92165.03,92393.23,92295,91735
1/8/19 12:55,92175,92295,92160,92275,92231.27,92160.73,92153.21,92394.77,92290,91735
1/8/19 12:50,92215,92280,92140,92170,92231.23,92132.17,92145.83,92397.25,92290,91735
1/8/19 12:45,92240,92265,92095,92220,92231.52,92122.72,92144.36,92399.8,92290,91735
1/8/19 12:40,92090,92290,92055,92240,92232.72,92098.4,92139.77,92401.73,92215,91735
1/8/19 12:35,92110,92180,92055,92090,92233.91,92063,92133.7,92403.75,92215,91735
1/8/19 12:30,92140,92215,91990,92110,92236.65,92056.25,92136.34,92407.67,92165,91735
1/8/19 12:25,92095,92165,91975,92145,92241.98,92042.81,92137.94,92411.08,92130,91735
1/8/19 12:20,92060,92130,92035,92100,92246.3,92017.27,92137.51,92413.95,92095,91735
1/8/19 12:15,91965,92080,91925,92060,92249.21,91996.59,92139.78,92417.9,92130,91735
1/8/19 12:10,91970,91975,91830,91965,92254.78,91980.73,92144.62,92423.38,92225,91735
1/8/19 12:05,92055,92080,91945,91975,92265.1,91984.66,92155.5,92429.05,92225,91735
1/8/19 12:00,91925,92095,91860,92055,92269.92,91987.08,92166.44,92435.33,92225,91735
1/8/19 11:55,91920,92000,91870,91925,92278.45,91970.09,92173.19,92441.58,92250,91735
1/8/19 11:50,91935,92010,91860,91920,92283.93,91981.37,92188.23,92446.85,92265,91735
1/8/19 11:45,91965,92035,91895,91935,92293.66,91996.71,92204.48,92451.95,92265,91735
1/8/19 11:40,91900,92020,91855,91970,92302.47,92012.14,92220.82,92455.58,92265,91735
1/8/19 11:35,91840,91960,91790,91900,92313.64,92022.67,92236.02,92459.8,92265,91735
1/8/19 11:30,91885,91920,91735,91840,92326.5,92053.34,92256.39,92464.38,92280,91840
1/8/19 11:25,92125,92130,91840,91880,92351.87,92106.67,92281.63,92469.2,92400,91890
1/8/19 11:20,92160,92225,92085,92120,92373.62,92163.34,92305.97,92471.6,92510,91890
1/8/19 11:15,92060,92175,92050,92165,92381.88,92174.17,92317.24,92471.2,92565,91890
1/8/19 11:10,92050,92090,91890,92060,92393.68,92176.47,92326.47,92471.35,92705,91970
1/8/19 11:05,92245,92250,92020,92045,92415.05,92205.59,92342.62,92472.75,92705,91970
1/8/19 11:00,92135,92265,92055,92245,92432.91,92245.73,92360.66,92473.85,92720,91970
1/8/19 10:55,92090,92160,92045,92140,92449.23,92245.91,92367.66,92473.63,92745,91970
1/8/19 10:50,91995,92130,91990,92090,92462.98,92272.39,92381.46,92473.58,92745,91970
1/8/19 10:45,92065,92205,91970,91995,92481.05,92317.99,92399.13,92473.52,92745,92050
1/8/19 10:40,92280,92280,92050,92060,92520.84,92398.74,92423.62,92473.73,92760,92250
1/8/19 10:35,92355,92400,92250,92280,92558.14,92483.43,92445.66,92473.38,92760,92075
1/8/19 10:30,92510,92510,92315,92355,92576.19,92534.29,92455.7,92470.83,92760,92075
1/8/19 10:25,92530,92565,92430,92510,92596.43,92579.11,92461.8,92468.83,92760,91945
1/8/19 10:20,92605,92705,92485,92535,92605.28,92596.39,92458.88,92465.85,92760,91815
1/8/19 10:15,92615,92630,92530,92605,92606.24,92611.73,92454.26,92463.35,92760,91800
1/8/19 10:10,92590,92720,92580,92615,92608.73,92613.41,92445.13,92461.05,92760,91800
1/8/19 10:05,92690,92745,92570,92590,92605.48,92613.02,92434.83,92458.33,92760,91800
1/8/19 10:00,92690,92705,92550,92690,92598.09,92618.77,92425.42,92455.33,92760,91790
1/8/19 9:55,92710,92715,92575,92690,92595.34,92600.95,92409.39,92452.6,92760,91790
1/8/19 9:50,92720,92760,92635,92710,92589.61,92578.69,92392.38,92450.38,92735,91790
1/8/19 9:45,92610,92735,92610,92725,92570.47,92545.86,92373.13,92447.35,92700,91790
1/8/19 9:40,92615,92680,92575,92610,92552.25,92501.08,92351.8,92443.67,92700,91790
1/8/19 9:35,92560,92635,92540,92610,92542.92,92473.85,92336.16,92439.48,92700,91790
1/8/19 9:30,92490,92595,92475,92565,92535.41,92439.81,92319.56,92436.42,92700,91790
1/8/19 9:25,92500,92540,92475,92490,92535.56,92408.52,92304.69,92432.95,92700,91790
1/8/19 9:20,92530,92550,92465,92500,92537.91,92388.15,92293.45,92430.88,92700,91790
1/8/19 9:15,92505,92550,92420,92530,92544.21,92360.19,92280.94,92429.4,92700,91790
1/8/19 9:10,92620,92630,92495,92505,92565.5,92317.73,92265.84,92426.67,92700,91790
1/8/19 9:05,92480,92640,92450,92615,92568.11,92270.91,92251.35,92423.35,92700,91790
1/8/19 9:00,92700,92700,92460,92480,92589.84,92184.89,92229.31,92420.55,92365,91790
1/7/19 18:05,92260,92365,92075,92245,92397.33,92111.11,92214.12,92416.95,92335,91790
1/7/19 18:00,92120,92290,92085,92260,92397.84,92077.63,92212.24,92413.55,92335,91790
1/7/19 17:55,91950,92175,91945,92110,92398.62,92032.04,92209.35,92409.77,92375,91790
1/7/19 17:50,91840,92000,91815,91950,92400.27,92012.55,92215.38,92406.67,92500,91790
1/7/19 17:45,91960,92060,91800,91835,92401.92,92028.19,92231.46,92404.17,92500,91790
1/7/19 17:40,91865,92010,91810,91970,92404.02,92076.48,92255.49,92402,92550,91790
1/7/19 17:35,91875,92105,91850,91860,92407.01,92103.1,92272.8,92399.88,92675,91790
1/7/19 17:30,91980,92065,91790,91885,92412.47,92163.88,92297.81,92398.65,92675,91945
1/7/19 17:25,92135,92160,91945,91985,92419.05,92233.59,92322.83,92397.08,92675,91990
1/7/19 17:20,92300,92335,92125,92140,92422.27,92295.74,92343.3,92395.77,92675,91915
1/7/19 17:15,92195,92320,92130,92290,92423.85,92334.68,92355.63,92393.42,92710,91915
1/7/19 17:10,92115,92220,92055,92195,92425.15,92345.85,92359.6,92390.73,92710,91915
1/7/19 17:05,92365,92375,92105,92125,92428.05,92383.56,92369.58,92390.23,92710,91915
1/7/19 17:00,92330,92500,92280,92360,92430.73,92448.2,92384.4,92389.88,92710,91915
1/7/19 16:55,92440,92440,92320,92325,92431.2,92470.26,92385.88,92387.95,92710,91915
1/7/19 16:50,92530,92550,92420,92440,92431.67,92506.57,92389.56,92386.42,92710,91915
1/7/19 16:45,92575,92675,92500,92530,92431.45,92523.21,92386.51,92384.85,92710,91915
1/7/19 16:40,92520,92600,92450,92575,92430.08,92521.52,92377.81,92382.65,92710,91915
1/7/19 16:35,92510,92565,92410,92520,92429.41,92508.15,92365.86,92379.4,92710,91915
1/7/19 16:30,92595,92605,92460,92510,92428.94,92505.19,92356.52,92377.08,92710,91915
1/7/19 16:25,92630,92710,92525,92595,92428.31,92503.98,92347.21,92374.45,92705,91915
1/7/19 16:20,92535,92660,92465,92630,92426.66,92481.23,92332.2,92373.02,92705,91915
1/7/19 16:15,92610,92685,92505,92535,92425.34,92444.05,92314.15,92370.98,92705,91865
1/7/19 16:10,92530,92650,92475,92610,92423.07,92421.3,92300.77,92369.38,92705,91795
1/7/19 16:05,92480,92565,92360,92525,92421.7,92374.13,92282.02,92365.15,92705,91795
1/7/19 16:00,92510,92705,92450,92480,92421.36,92336.41,92267.3,92361.4,92575,91795
1/7/19 15:55,92475,92575,92350,92505,92419,92300.52,92254.41,92357.7,92570,91795
1/7/19 15:50,92425,92565,92375,92470,92417.95,92249.4,92239.22,92353.23,92570,91795
1/7/19 15:45,91995,92570,91990,92420,92417.07,92194.25,92225.23,92348.9,92415,91795
1/7/19 15:40,92105,92120,91915,92000,92419.6,92137.81,92213.43,92344.9,92415,91795
1/7/19 15:35,92235,92240,91980,92100,92424.49,92172.27,92226.37,92343.63,92415,91795
1/7/19 15:30,92265,92320,92170,92230,92430.42,92190.33,92234.02,92339.33,92415,91795
1/7/19 15:25,92175,92330,92110,92265,92432.45,92180.41,92234.27,92333.88,92415,91795
1/7/19 15:20,92135,92175,92070,92175,92434.85,92159.26,92232.41,92326.83,92415,91795
1/7/19 15:15,92110,92260,92045,92130,92437.45,92155.32,92235.88,92320.48,92415,91795
1/7/19 15:10,92175,92180,92080,92115,92442.27,92161.65,92242.3,92313.9,92415,91795
1/7/19 15:05,92200,92265,92125,92175,92445.57,92173.31,92250.01,92308.1,92415,91795
1/7/19 15:00,92405,92415,92180,92195,92448.48,92172.89,92254.55,92301.25,92415,91795
1/7/19 14:55,92315,92415,92305,92405,92451.44,92167.36,92258.16,92293.33,92340,91795
1/7/19 14:50,92130,92340,92130,92315,92452.77,92107.95,92249.27,92284.13,92255,91795
1/7/19 14:45,92090,92150,92045,92135,92456.09,92056.19,92245.28,92275.13,92255,91795
1/7/19 14:40,92030,92115,91975,92090,92459.96,92036.48,92251.97,92267.38,92270,91795
1/7/19 14:35,91885,92055,91865,92030,92465,92023.11,92261.78,92259.75,92270,91795
1/7/19 14:30,91975,92000,91795,91890,92472.76,92021.38,92275.83,92252.08,92270,91850
1/7/19 14:25,91970,92040,91920,91975,92483,92054.23,92299.21,92245.73,92315,91850
1/7/19 14:20,91945,92020,91850,91970,92489.82,92074.03,92318.86,92239.1,92315,91910
1/7/19 14:15,92035,92045,91910,91945,92500.6,92100.04,92340,92231.85,92350,91940
1/7/19 14:10,92060,92145,91950,92035,92508.18,92138.8,92363.94,92225.8,92350,91940
1/7/19 14:05,92145,92165,91965,92060,92515.99,92164.75,92383.88,92219.08,92350,91940
1/7/19 14:00,92150,92255,92070,92150,92524.83,92190.94,92403.5,92212.38,92495,91940
1/7/19 13:55,92150,92195,92070,92155,92531.45,92201.17,92418.87,92206.08,92640,91940
1/7/19 13:50,92235,92270,92135,92145,92539.32,92212.71,92434.86,92199.8,92650,91940
1/7/19 13:45,92105,92240,92045,92235,92544.54,92229.64,92452.43,92193.2,92650,91940
1/7/19 13:40,92055,92160,91940,92105,92551.8,92228.3,92465.61,92185.42,92650,92025
1/7/19 13:35,92220,92315,92030,92055,92566.19,92259.12,92487.46,92177.98,92650,92025
1/7/19 13:30,92140,92295,92090,92220,92576.35,92310.15,92513.67,92171.25,92650,92025
1/7/19 13:25,92215,92350,92025,92135,92584.02,92332.69,92531.47,92164.17,92650,92075
1/7/19 13:20,92305,92315,92075,92215,92595.71,92382.11,92555.5,92158.15,92700,92130
1/7/19 13:15,92340,92340,92215,92305,92608.47,92423.88,92576.13,92151.58,92710,92130
1/7/19 13:10,92435,92495,92315,92340,92615.62,92453.6,92592.56,92144.98,92770,92130
1/7/19 13:05,92575,92640,92390,92440,92621.11,92482,92607.87,92137.88,92770,92130
1/7/19 13:00,92505,92650,92450,92575,92623.83,92492.5,92618.04,92130.33,92780,92130
1/7/19 12:55,92245,92535,92235,92505,92626.24,92471.88,92620.65,92121.98,92835,92130
1/7/19 12:50,92225,92255,92130,92245,92633.49,92463.59,92627.66,92114.5,92875,92185
1/7/19 12:45,92365,92425,92185,92220,92646.24,92518.24,92650.85,92109.02,92920,92340
1/7/19 12:40,92450,92535,92340,92370,92658.82,92592.8,92676.96,92103.92,92920,92380
1/7/19 12:35,92595,92600,92380,92445,92666.88,92648.51,92695.56,92097.7,92920,92555
1/7/19 12:30,92630,92700,92555,92595,92675.51,92699.38,92710.75,92090.3,92955,92585
1/7/19 12:25,92660,92710,92590,92630,92677.59,92725.48,92717.77,92082.75,92995,92585
1/7/19 12:20,92650,92770,92615,92665,92678.13,92749.34,92723.09,92074.9,93095,92585
1/7/19 12:15,92655,92730,92585,92655,92677.73,92770.43,92726.61,92066.77,93095,92590
1/7/19 12:10,92775,92780,92645,92650,92678.71,92799.29,92730.95,92058.63,93095,92590
1/7/19 12:05,92785,92835,92770,92780,92678.02,92836.61,92735.86,92049.15,93095,92590
1/7/19 12:00,92845,92875,92670,92790,92676.23,92850.77,92733.19,92039.88,93095,92565
1/7/19 11:55,92815,92920,92810,92845,92672.54,92865.95,92729.74,92030,93095,92520
1/7/19 11:50,92800,92865,92770,92815,92667.21,92871.19,92722.76,92018.92,93095,92385
1/7/19 11:45,92870,92880,92745,92805,92663.63,92885.23,92717.16,92008.23,93095,92340
1/7/19 11:40,92955,92955,92840,92860,92657.28,92905.29,92711.84,91997.35,93095,92305
1/7/19 11:35,92990,92995,92875,92950,92652.26,92916.61,92702.87,91986.67,93095,92305
1/7/19 11:30,93065,93095,92940,92985,92645.07,92908.26,92687.89,91976.6,93080,92240
1/7/19 11:25,92890,93080,92855,93060,92630.16,92889.07,92669.88,91966.1,93060,92215
1/7/19 11:20,92915,92965,92825,92890,92613.73,92846.34,92646.24,91955.58,93060,92210
1/7/19 11:15,92970,93060,92910,92915,92602.5,92835.42,92631.47,91946.27,93020,92210
1/7/19 11:10,92945,93020,92870,92970,92583.45,92815.53,92614.29,91935.98,92965,92210
1/7/19 11:05,92855,92965,92805,92950,92567.26,92776.91,92592.73,91925.98,92890,92210
1/7/19 11:00,92850,92890,92765,92855,92553.91,92733.64,92571.09,91916.6,92885,92210
1/7/19 10:55,92760,92875,92755,92845,92543.71,92703.3,92553.88,91908.27,92885,92210
1/7/19 10:50,92650,92885,92635,92765,92531.52,92667.88,92536.23,91900.7,92835,92210
1/7/19 10:45,92695,92735,92590,92650,92511.98,92643.59,92522.37,91893.48,92835,92160
1/7/19 10:40,92700,92760,92645,92695,92502.36,92641.99,92514.63,91887.6,92835,92105
1/7/19 10:35,92760,92780,92595,92705,92492.37,92628.74,92503.7,91881.2,92835,92105
1/7/19 10:30,92765,92835,92710,92755,92478.13,92609.68,92491.5,91875.08,92780,92105
1/7/19 10:25,92745,92780,92660,92765,92459.23,92573.35,92475.53,91869.77,92775,92105
1/7/19 10:20,92700,92775,92565,92745,92443.16,92525.44,92457.98,91864,92705,92105
1/7/19 10:15,92560,92705,92520,92705,92417.34,92470.55,92440.59,91858.6,92590,92105
1/7/19 10:10,92415,92590,92385,92560,92395.32,92411.94,92424.56,91854.25,92550,92105
1/7/19 10:05,92400,92480,92340,92415,92380.69,92374.92,92416.35,91851.08,92580,92105
1/7/19 10:00,92395,92480,92305,92400,92378.7,92364.91,92416.43,91849.27,92600,92105
1/7/19 9:55,92340,92435,92325,92400,92376.13,92356.13,92417.42,91847.48,92600,92105
1/7/19 9:50,92265,92370,92240,92340,92374.27,92345.16,92418.48,91845.2,92600,92105
1/7/19 9:45,92235,92320,92215,92265,92379.89,92346.45,92423.23,91842.48,92600,92105
1/7/19 9:40,92345,92400,92210,92235,92389.42,92366.81,92432.83,91839.88,92600,92105
1/7/19 9:35,92300,92370,92260,92340,92403.72,92399.77,92444.82,91837.92,92600,92105
1/7/19 9:30,92510,92525,92300,92305,92417.39,92414.7,92451.17,91835.4,92600,92105
1/7/19 9:25,92455,92550,92450,92510,92424.52,92442.13,92460.03,91832.38,92600,92105
1/7/19 9:20,92485,92530,92430,92460,92414.6,92425.16,92457,91829.3,92600,92105
1/7/19 9:15,92565,92580,92465,92485,92401.59,92416.45,92456.82,91826.98,92690,92105
1/7/19 9:10,92415,92600,92405,92560,92369.99,92399.32,92455.11,91824.63,92785,92105
1/7/19 9:05,92175,92425,92160,92420,92276.48,92359.15,92448.75,91821.95,92800,92105
1/7/19 9:00,92400,92400,92105,92175,92229.36,92343.94,92450.49,91819.1,92800,92105
1/4/19 18:20,92345,92440,92330,92440,92335.72,92386.17,92467.19,91816.3,92800,92105
1/4/19 18:15,92315,92395,92305,92330,92335.64,92372.71,92468.84,91810.48,92835,92105
1/4/19 18:10,92335,92345,92240,92310,92335.64,92383.39,92477.25,91805.05,92835,92105
1/4/19 18:05,92315,92350,92260,92325,92335.66,92401.73,92487.38,91799.65,92835,92105
1/4/19 18:00,92295,92410,92230,92310,92335.73,92420.91,92497.23,91794.25,92835,92105
1/4/19 17:55,92240,92450,92165,92295,92335.79,92448.64,92508.57,91788.67,92835,92105
1/4/19 17:50,92315,92690,92125,92250,92335.9,92487.05,92521.52,91782.73,92835,92105
1/4/19 17:45,92745,92785,92285,92310,92335.45,92546.31,92537.97,91776.2,92835,92105
1/4/19 17:40,92730,92800,92660,92750,92333.16,92605.39,92551.79,91770.17,92835,92105
1/4/19 17:35,92645,92750,92605,92735,92330.61,92569.24,92539.77,91762.05,92835,92105
1/4/19 17:30,92655,92765,92475,92635,92328.68,92527.8,92527.95,91754.13,92835,92105
1/4/19 17:25,92695,92835,92505,92655,92326.11,92501.01,92521.45,91747.27,92730,92105
1/4/19 17:20,92355,92730,92340,92700,92322.02,92462.51,92513.36,91739.48,92620,92105
1/4/19 17:15,92430,92450,92315,92350,92318.96,92403.13,92502.05,91730.67,92620,92105
1/4/19 17:10,92265,92450,92265,92425,92318.56,92416.41,92511.27,91722.9,92650,92105
1/4/19 17:05,92460,92460,92105,92265,92318.2,92414.27,92516.49,91714.83,92650,92170
1/4/19 17:00,92450,92530,92430,92455,92318.73,92451.58,92531.73,91707.55,92715,92170
